protocolType	typeId	subsystemId	controllable	name	rawName	converterCall	converterContext	defaultValue	defaultValueType
1	4550878627495938	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4550878627495938_0_io_generalinfo1()	local function func_4550878627495938_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4551978139123714	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4551978139123714_0_io_generalinfo1()	local function func_4551978139123714_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4553077650751490	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4553077650751490_0_io_generalinfo1()	local function func_4553077650751490_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4554177162379266	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4554177162379266_0_io_generalinfo1()	local function func_4554177162379266_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4555276674007042	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4555276674007042_0_io_generalinfo1()	local function func_4555276674007042_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4556376185634818	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4556376185634818_0_io_generalinfo1()	local function func_4556376185634818_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4557475697262594	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4557475697262594_0_io_generalinfo1()	local function func_4557475697262594_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4558575208890370	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4558575208890370_0_io_generalinfo1()	local function func_4558575208890370_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4559674720518146	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4559674720518146_0_io_generalinfo1()	local function func_4559674720518146_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4560774232145922	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4560774232145922_0_io_generalinfo1()	local function func_4560774232145922_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4561873743773698	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4561873743773698_0_io_generalinfo1()	local function func_4561873743773698_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4562973255401474	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4562973255401474_0_io_generalinfo1()	local function func_4562973255401474_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4564072767029250	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4564072767029250_0_io_generalinfo1()	local function func_4564072767029250_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4565172278657026	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4565172278657026_0_io_generalinfo1()	local function func_4565172278657026_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4566271790284802	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4566271790284802_0_io_generalinfo1()	local function func_4566271790284802_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4567371301912578	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4567371301912578_0_io_generalinfo1()	local function func_4567371301912578_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4568470813540354	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4568470813540354_0_io_generalinfo1()	local function func_4568470813540354_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4569570325168130	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4569570325168130_0_io_generalinfo1()	local function func_4569570325168130_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4570669836795906	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4570669836795906_0_io_generalinfo1()	local function func_4570669836795906_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
